5383	13750
4358	12357
1740	14288
4591	12226
13474	12853
17450	12302
4866	12151
4866	12151
4467	12153
9789	12141
4649	14297
6943	12336
4575	11907
16512	12250
16512	12250
16512	12250
16512	12250
15963	13162
15963	13162
12785	13104
12325	12640
5549	12659
15340	11950
4742	13999
8326	14360
8326	14360
299	14348
11635	14289
5417	12026
12058	12357
1523	12857
2693	14288
5285	13469
6803	12156
6803	12156
10336	12786
10336	12786
10336	12786
11495	13519
12072	13362
5660	14294
1150	12155
10920	14254
11072	11913
7463	12069
7019	13046
15358	11944
7593	12254
12045	13048
10095	14274
7862	12252
13205	12172
9583	12124
8916	12134
8916	12134
6987	13034
10491	13455
10491	13455
10491	13455
4378	12335
9310	12007
9310	12007
209	14332
1979	14259
17557	11894
2665	12152
16104	12324
9362	12133
15939	12054
15939	12054
17353	12006
17731	11879
9002	12122
5138	11914
11470	11943
9684	14347
5638	12659
6982	14314
12549	12142
11194	14284
11752	13911
10366	12345
10366	12345
10366	12345
4404	12155
4404	12155
10606	12025
12011	12020
12759	13455
7399	12113
11613	12615
11481	11979
8203	12790
11669	14268
17249	13501
12310	12324
6738	13226
6738	13226
6738	13226
7026	13545
10906	13986
10432	12664
10432	12664
10432	12664
4570	12223
13158	14352
4474	13083
1665	13164
7314	12493
4394	12035
4394	12035
11770	14318
4641	11977
17319	14289
9369	14300
4819	12136
4819	12136
6504	12023
12946	12130
9446	12156
6573	12418
6573	12418
13770	13615
7766	13029
7766	13029
12360	14348
9164	14350
9164	14350
9205	13502
4726	14250
7037	12422
12836	12751
9228	14355
9228	14355
159	12361
1524	12854
457	14342
1266	14274
7068	12177
794	12580
794	12580
1766	14326
10106	14355
11555	13030
7147	13252
7372	12608
5487	12659
4213	12180
4213	12180
16534	14312
16534	14312
16348	13466
5177	13786
5177	13786
15000	12180
328	12000
8891	12212
8694	14351
12812	13425
6636	14316
15475	13322
13780	13654
4795	14030
4795	14030
9328	14348
9328	14348
13516	13261
16874	12155
12004	14308
11519	12668
14622	12676
693	12077
10043	14292
7030	12371
9211	14352
6940	11956
4380	14308
4380	14308
14774	14306
4963	12093
15206	14350
477	14299
10175	11998
1245	12479
1672	12000
6237	11959
6237	11959
3943	12331
3943	12331
11124	12071
7025	12400
17779	12356
703	12866
11224	13829
10032	12149
11150	12680
7083	14317
4427	14292
4427	14292
4407	14331
4407	14331
15785	13260
4915	13300
6726	12029
6726	12029
6726	12029
13085	12147
15850	12859
10658	13060
6725	14278
6725	14278
6725	14278
8829	12451
5217	11950
5217	11950
6675	14333
4392	12108
4392	12108
6992	12139
4109	13693
4109	13693
665	12006
715	12102
11402	12362
8918	14354
8918	14354
10333	12049
10333	12049
10333	12049
14552	13546
11100	14171
5373	12339
16300	13967
8172	12720
11242	13538
1457	13171
6679	12483
14498	12816
13659	12857
9226	14284
9226	14284
14136	12595
7895	12509
16504	12063
16504	12063
16504	12063
16504	12063
4597	11963
8402	12385
11667	12081
4931	12986
17524	12182
553	14331
710	12127
5409	12865
7117	13301
7146	12221
13274	12133
8827	13477
10680	14338
6695	12318
13697	11946
13622	14318
4962	12102
17362	13934
11185	13442
14669	14265
4166	14344
4166	14344
11554	12919
7025	13608
8608	14233
16466	12415
16466	12415
16466	12415
14532	12387
1842	13164
313	12178
4768	12326
13807	13657
5612	11871
6671	12414
14900	13538
8843	13933
8471	14300
8471	14300
265	12850
15000	12177
10854	13528
562	12144
690	12025
15968	14320
15968	14320
7460	12314
6926	13447
6926	13447
6926	13447
1260	14278
9339	14330
9339	14330
507	12908
5401	12634
395	11988
543	14295
5257	12146
6746	14330
6746	14330
6746	14330
17207	12860
13338	13023
3835	12290
3835	12290
4617	12449
11550	13975
706	12699
2359	14350
8083	14290
301	12136
12174	14149
14442	13472
17635	12052
599	13192
10279	11898
6872	12141
6872	12141
17834	11939
9405	12349
15860	11980
11642	11957
7050	11915
11104	13777
8400	13381
17799	13528
6568	12053
6568	12053
6758	12536
6758	12536
8424	13304
4654	11890
11996	13941
16933	12858
4424	12018
4424	12018
15192	12869
7454	12172
14724	14078
15480	13257
156	14317
12537	12175
9117	14353
9117	14353
573	12116
4726	11977
17284	12116
7320	12171
9148	14343
7398	12025
6933	12930
14152	13828
12829	12345
8346	13988
14563	13003
13099	12052
1320	13749
9302	14297
9302	14297
14677	12856
7586	12245
15147	14282
17764	14284
6965	12156
701	14336
1270	12131
17620	12781
10161	14274
3839	12221
3839	12221
12170	13384
14160	13868
8174	12693
4659	13304
6615	14302
6615	14302
4407	11996
4407	11996
8627	14345
1486	12044
11121	12783
2222	12025
7922	14294
16804	12904
8255	12179
5386	13702
7561	12057
11714	13556
704	13111
523	12730
8842	12211
11595	12772
13303	12164
8911	12359
14193	11997
14564	12163
12142	13369
9293	12605
9293	12605
11549	12905
365	12003
14765	12632
12369	13198
4271	12223
7089	13327
4358	12339
5377	13509
11756	13816
17205	12854
5175	13731
5175	13731
4742	13989
14679	12278
15816	12020
6702	12052
11342	13697
11342	13697
12609	12067
17770	12003
624	12116
17627	14349
11160	14311
11981	11923
11617	12148
16460	12097
16460	12097
16460	12097
14914	14347
11706	14344
12086	11898
17802	11941
17680	14340
5318	12760
11936	13190
13068	12347
4720	14282
13647	12126
12775	13484
12338	13644
14700	12758
11942	12985
8665	14324
17730	13070
9832	12129
714	12359
2487	14313
10799	11927
10799	11927
11653	12769
265	12126
7574	14353
1681	12028
15319	13301
5256	13973
6687	14350
3844	12316
3844	12316
6576	14283
6576	14283
7132	12147
12878	14283
11951	13378
7132	14300
4405	12147
4405	12147
12873	13214
16239	13262
12247	12407
1295	12026
9174	14272
9174	14272
17491	12300
7424	12085
703	12780
10820	11970
4458	14272
4458	14272
16510	14312
16510	14312
16510	14312
16510	14312
2108	12141
12379	14340
11700	12482
13650	13354
6533	12144
6533	12144
10528	14315
5374	11908
11164	12336
160	12105
6627	12028
11505	12977
6655	14341
5186	12307
5186	12307
7448	12421
16469	14334
16469	14334
16469	14334
16469	14334
11689	11932
8943	12139
4863	12036
4863	12036
3418	13858
11604	12088
626	14305
11463	13866
12784	11929
14846	13635
1293	12144
594	14283
17635	11884
11842	12324
328	14306
5176	13516
5176	13516
4379	11928
7076	12007
17854	11895
17854	11895
11927	12607
11947	12380
17811	11978
17716	11995
13703	13318
13124	11944
17790	13803
7450	14344
338	12039
2118	12131
12536	11961
2943	13171
9165	14345
9165	14345
7814	12913
15433	13243
16447	12078
16447	12078
16447	12078
9536	14347
9975	12051
6594	14338
6594	14338
4251	14295
8165	12889
14766	12902
11813	12713
9358	13440
7322	12692
10764	11921
10764	11921
17577	13305
313	13259
1798	12147
15391	13298
4693	12025
13030	12341
9694	14292
16350	12050
2171	13166
17749	12171
14516	12694
1828	13889
10426	13434
10426	13434
10426	13434
12810	12878
10298	13447
10298	13447
10298	13447
9313	14337
9313	14337
7115	14352
8372	12339
191	12562
14543	12751
2429	13161
9229	12548
9229	12548
5141	12846
13157	12155
10827	13439
7707	12150
7529	12097
14793	12335
14700	12160
7435	11999
1189	13885
5981	11947
5981	11947
1205	14319
6998	12011
14661	11994
4400	13988
4400	13988
4576	12730
4792	12028
4792	12028
7420	12447
15513	12285
8350	12388
6910	11997
6910	11997
6910	11997
6910	11997
6644	13752
5894	12125
9303	14285
9303	14285
3826	14342
3826	14342
8625	14281
7584	14356
5177	12631
5177	12631
316	13020
1942	14260
5310	12051
4593	13950
14726	12272
4392	12054
4392	12054
11056	13028
8727	13473
16979	12491
318	14328
4718	11906
10238	14338
14745	11903
7039	13792
15843	13930
17295	14315
11301	11875
10654	13056
16984	12278
13161	12749
5602	12667
4294	12291
4294	12291
12357	11922
5654	11877
14723	12158
6580	12106
6580	12106
7148	12358
3909	12136
3909	12136
7824	12585
579	12003
2648	12130
1757	12028
10795	13527
10795	13527
11708	12611
7466	13675
7606	12393
7606	12393
11330	12363
11330	12363
7371	12323
13581	11976
9310	12023
9310	12023
13918	14327
9677	12036
6497	14347
533	12898
11823	12859
5141	12755
2980	13171
6663	12281
10194	12129
16978	12487
5177	12628
5177	12628
123	12039
123	12039
12487	12002
14661	12393
11708	14279
13818	13614
17337	13920
11755	13031
9445	14357
8641	14360
1725	12116
1725	12116
10766	13654
10766	13654
12362	12913
4357	11911
4459	14321
4459	14321
11827	12428
14810	12129
9231	14305
9231	14305
7518	12253
5928	14348
17739	12030
1791	12007
214	12177
4618	11929
8375	12026
11928	13735
1512	12362
4852	12477
4852	12477
536	12734
11125	12316
8931	14313
8931	14313
9473	12129
7354	12706
12367	12152
12149	13478
3585	14267
494	14306
497	12106
4788	13440
4788	13440
3830	12177
3830	12177
5141	12689
11991	14320
13666	12106
5203	13026
5203	13026
7284	12794
5683	12125
7257	14340
12490	11918
2435	12036
11652	12309
4410	12122
4410	12122
153	14300
13612	12171
14458	11973
12355	12014
9248	14279
4968	14288
7411	12147
16418	14299
16418	14299
16418	14299
17345	12129
5303	12054
2164	12015
8439	12362
8439	12362
9304	12525
9304	12525
12514	13551
6432	14346
6432	14346
9689	13569
10745	12349
714	14321
3760	14260
14775	12268
9252	12524
9257	14324
8357	13304
4394	12022
4394	12022
12870	14306
1734	14288
1734	14288
13954	11954
345	12149
5411	12049
6882	13021
6882	13021
307	12195
14587	12138
12145	12667
7469	12767
5395	11906
9327	14289
9327	14289
6471	14344
6471	14344
12489	12650
17834	12344
17337	12020
17775	11958
1648	12137
3840	12475
3840	12475
12217	13469
17773	12910
16249	13653
230	12149
7146	12333
12958	12703
5398	12627
11713	12064
12279	13557
1829	13892
1225	13708
11768	12913
12297	11908
10621	11902
6377	11961
6377	11961
9374	12227
7316	13156
10673	14293
17828	11924
14991	12359
11659	12425
12929	13755
1789	14297
13677	11956
4686	11889
7444	12055
10603	12149
198	14058
14546	12860
4410	13203
4410	13203
11581	12239
6402	11958
6402	11958
3816	13426
3816	13426
7152	11980
5424	14302
4678	12386
12029	13312
7161	13239
9204	12518
12938	12329
12721	13121
9227	14331
9227	14331
209	13303
14083	12004
12527	13214
11934	13413
8657	14333
15051	14325
11837	11897
10614	12003
6327	14313
6327	14313
7767	13029
7767	13029
11098	13784
12961	12347
8684	12173
15899	12670
4443	14334
4443	14334
4598	11937
7084	12149
5262	12347
11618	11946
16545	13162
16545	13162
6723	14272
6723	14272
6723	14272
5586	12455
16283	13245
6340	12336
6340	12336
7084	14333
4765	11905
12234	13499
16274	14301
7096	12009
5183	13750
5183	13750
16457	12058
16457	12058
16457	12058
13673	11945
12974	12362
231	12136
1891	13896
12542	12408
12856	13075
10859	13428
11702	12074
4820	12484
4820	12484
4914	11900
258	12051
4769	11914
10159	14337
9103	12019
9103	12019
9692	12031
7315	11910
9806	12144
9304	12004
9304	12004
15438	13243
16377	14303
6595	14352
6595	14352
9279	12624
9279	12624
4407	12130
4407	12130
10792	12633
10792	12633
529	12020
5393	13617
237	14357
318	11983
16201	12055
16000	12430
15367	14314
1986	14260
6958	12349
5236	12112
4775	14313
644	12839
5370	12056
5317	12752
17755	12008
2655	14298
6708	13654
442	14321
4714	11894
4822	14027
4822	14027
9260	12137
14565	12159
6692	12116
5410	14319
7869	12367
4196	12349
4196	12349
604	12137
5021	12472
688	12769
12759	11901
9318	12527
10622	13924
10742	12126
6315	11900
6315	11900
5374	13602
9132	12018
9132	12018
2648	12138
6863	14310
6863	14310
4461	12149
4461	12149
12019	12027
8487	12361
8487	12361
15013	11999
10650	12323
5378	12356
10744	12025
14067	12861
16672	14285
6541	12412
6541	12412
4662	11970
9294	12598
9294	12598
7469	12416
715	12254
4572	13148
10515	12146
10059	12128
5898	14285
10939	11943
4452	13983
4452	13983
12306	12125
17825	14183
7496	12356
10760	12045
10760	12045
15719	13807
4253	12124
1877	13884
8619	12940
8992	14272
3905	14272
3905	14272
230	14353
16256	12464
10881	12006
7540	13089
9407	12023
17326	14308
10813	13160
14413	12647
12354	11917
13615	14311
11044	11954
17703	13984
6667	12289
7749	12013
7749	12013
10624	12157
5207	12452
5207	12452
11788	14299
9789	12022
11642	12102
8622	12664
12246	13203
13478	14288
7603	12060
17623	12030
5920	13304
421	13944
15937	12692
15937	12692
465	12844
11682	12415
11062	13026
9854	11915
14760	12852
5392	13701
15369	13344
14552	13222
3980	13483
3980	13483
9807	14319
12356	14267
4739	13301
13227	11949
12080	13728
17347	14348
9313	14345
9313	14345
9636	14294
17737	14297
5192	12628
5192	12628
9206	12031
16553	14354
16553	14354
5034	12244
5517	12125
6149	13704
6149	13704
11936	12680
11110	14130
6812	14346
6812	14346
5549	12363
5402	11872
9231	14351
9231	14351
4353	12342
15042	12105
12379	13607
11405	11906
5185	13554
5185	13554
13219	12144
7145	12215
15908	12585
5250	14288
6830	14324
6830	14324
4099	12053
4099	12053
5355	12872
5185	13798
5185	13798
6578	12230
6578	12230
568	14344
2297	11995
10763	12627
10763	12627
414	14275
4443	13704
4443	13704
14537	14069
5242	13507
5908	14354
2379	12007
1835	13887
16418	12609
16418	12609
16418	12609
167	12015
13644	11943
11654	12769
11339	11904
11339	11904
5206	12164
5206	12164
7396	12093
17195	12856
5393	11919
12337	12146
5369	12157
9789	12147
4948	12104
10815	13492
5347	13036
14730	12904
5253	14266
7571	13482
15908	12860
16163	14329
4364	12338
13703	13261
5482	12717
6952	14349
6513	14295
6513	14295
5403	12358
4407	13983
4407	13983
6969	14117
7466	12129
11549	11952
8655	13110
4870	14018
4870	14018
6432	11894
6432	11894
7446	12149
3969	14313
8618	12950
1623	12115
17680	12116
9557	11903
11987	12371
11144	12099
4394	13693
4394	13693
4712	12019
701	14294
3414	13851
5375	12138
14538	12822
13601	14325
3854	12310
3854	12310
11206	12672
4956	12612
5190	14086
5190	14086
3877	12039
3877	12039
3856	14298
3856	14298
17161	11895
4658	14319
11983	13407
10605	12156
11569	13696
11950	13370
16469	12072
16469	12072
16469	12072
16469	12072
4091	12124
4091	12124
9970	14297
17822	12150
7107	12149
15361	13131
4925	14340
4419	14300
4419	14300
14566	12276
3889	12462
3889	12462
6952	13092
4386	13111
4386	13111
11238	12685
11942	12666
13452	13074
1795	12029
12946	13354
242	12195
1247	12013
14650	13850
11478	12171
394	12122
10813	13440
9333	14359
9333	14359
9148	12171
589	14327
5373	12026
16782	12155
7867	12060
17255	11900
4404	14318
4404	14318
5314	12125
11052	12768
5683	12136
11918	13404
9327	14349
9327	14349
5205	13193
5205	13193
15352	13066
192	11894
4470	12051
8396	12111
17809	12354
5496	12356
4413	12010
4413	12010
10211	11901
17732	13725
10864	13476
9526	14331
11713	12245
11388	12351
11560	13195
10558	14346
7058	12202
12938	13744
7325	12657
15737	14277
14541	13803
4080	13451
4080	13451
328	12575
14686	14276
15743	11927
695	12346
17245	12141
17523	11964
6544	14352
6544	14352
13098	13704
8996	14326
15170	14301
10283	14316
16636	12001
16636	12001
17715	13810
13813	13619
5566	11991
7520	12179
17696	13704
211	12741
8392	14315
14531	12788
12066	12003
678	11941
7154	11988
10890	12323
4956	12765
349	14340
4581	14339
447	12051
17857	12138
17857	12138
1221	12138
15154	12147
5400	12133
7376	13662
9219	13308
8257	12697
5209	13735
5209	13735
2661	12006
6991	11956
533	12794
15852	13706
3071	13171
5236	12021
580	12143
10268	14334
16546	13262
16546	13262
7767	12358
7767	12358
2129	14353
7337	12234
14754	12723
17592	14334
14692	12791
12225	13433
14723	12858
17755	12369
15917	13875
12186	13445
16469	12124
16469	12124
16469	12124
16469	12124
10719	12006
1727	12055
1727	12055
5932	12124
7030	14105
445	14293
7075	13273
11059	14237
1645	13176
16012	12539
5005	12245
17683	12001
4746	12154
174	12741
10066	14298
2975	13171
7453	12609
7104	12007
436	12136
9980	12149
10206	12108
11168	14243
11725	12922
13625	13258
12794	12861
5213	12387
5213	12387
393	12003
7616	12395
7616	12395
17812	12506
17563	13146
9370	13460
7071	11939
12014	12003
13100	13990
7139	12106
11243	12341
7143	14282
6974	11943
9407	12034
7317	12232
258	14319
11103	13603
4210	14351
4210	14351
6958	14339
5228	12225
5228	12225
11737	11995
13899	12025
16624	14333
16624	14333
10976	13855
11491	13744
7897	12065
13410	12172
2575	12177
237	12025
11444	12340
11684	13212
5556	14292
13137	12495
11217	12671
14622	13909
688	12106
8866	14350
9242	12035
9242	12035
5023	12102
10718	12033
184	14353
11329	11962
11329	11962
6624	12014
6624	12014
5370	11989
7139	12136
10959	12324
7345	14351
12300	12177
9825	14292
16755	14349
17759	12371
16088	11902
1742	12133
1459	13165
6632	12156
16806	14354
615	12051
12979	12495
10977	12364
11521	11915
184	11995
7549	12113
7038	11915
5311	14329
6972	13179
6341	13803
6341	13803
9198	13308
14752	13557
9314	14272
9314	14272
15855	13296
6954	12455
4095	14342
4095	14342
8245	12752
16417	12236
16417	12236
16417	12236
4786	14015
4786	14015
193	13267
11559	12054
12865	14304
337	12029
14321	14356
13111	11929
6558	12049
6558	12049
14728	12854
12127	14358
425	12051
14129	12340
11688	12066
11818	12149
10943	13653
9771	14293
13657	13993
8422	13288
12531	13557
11066	13046
16164	12132
15475	13228
1733	14293
1733	14293
9293	12519
9293	12519
5181	12325
5181	12325
12094	13383
7446	12608
10678	12008
11112	12382
7135	13264
8318	12033
8318	12033
538	12141
8900	11912
8386	13304
8628	11997
1255	14340
11652	12100
9333	12156
9333	12156
5232	13729
5232	13729
10022	14325
15065	12266
11732	12242
11734	12348
3833	12012
3833	12012
5217	13202
5217	13202
6886	11943
6886	11943
14540	12785
12243	12660
11519	11948
12151	12666
354	14323
4461	13693
4461	13693
4690	12111
7375	12250
9359	12116
1269	13161
12967	13513
17336	12116
2549	12152
9223	12528
9223	12528
14705	12406
12039	14304
710	12106
11333	11876
11333	11876
16427	12462
16427	12462
16427	12462
17825	11948
10623	14300
4848	11999
4848	11999
8973	14287
11638	12753
4729	11871
14608	13856
7669	14278
12043	13409
636	14350
7031	14325
11949	13776
13629	12125
16673	13452
6226	11981
6226	11981
4682	11900
12303	13177
465	11981
7461	12247
12760	13459
11395	12342
14787	11930
12538	13215
363	12727
4405	13695
4405	13695
